number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_lr,params_num_conv_layers,params_path_attention_type,params_path_dim,params_regressor_dim,params_ts_out_channels,params_weight_decay,user_attrs_val_metrics,state
10,0.34270060185291285,2026-02-05 02:44:52.033018,2026-02-05 02:45:37.255372,0 days 00:00:45.222354,16,0.4898454779043716,0.00045727362386756976,2,mean,16,128,16,0.004044427406389253,"{'val_rmse_mean': 0.8743764162063599, 'val_mae_mean': 0.6802283525466919, 'val_r2_mean': -2.736698627471924, 'val_rmse_target_0': 0.8743764162063599, 'val_mae_target_0': 0.6802283525466919, 'val_r2_target_0': -2.736698627471924}",COMPLETE
11,0.364408174557007,2026-02-05 02:45:37.525694,2026-02-05 02:46:23.437226,0 days 00:00:45.911532,16,0.48279488946846244,0.0004781418070936737,2,mean,16,128,16,0.0036893813082070374,"{'val_rmse_mean': 0.9079760313034058, 'val_mae_mean': 0.7012878656387329, 'val_r2_mean': -1.9830076694488525, 'val_rmse_target_0': 0.9079760313034058, 'val_mae_target_0': 0.7012878656387329, 'val_r2_target_0': -1.9830076694488525}",COMPLETE
12,0.3205821861917634,2026-02-05 02:46:23.708073,2026-02-05 02:47:05.124166,0 days 00:00:41.416093,16,0.30382754111717347,0.0004817537515182826,2,mean,16,128,16,0.0026375006200702223,"{'val_rmse_mean': 0.8316198587417603, 'val_mae_mean': 0.6617071628570557, 'val_r2_mean': -0.7928963899612427, 'val_rmse_target_0': 0.8316198587417603, 'val_mae_target_0': 0.6617071628570557, 'val_r2_target_0': -0.7928963899612427}",COMPLETE
13,0.32675907163529366,2026-02-05 02:47:05.396035,2026-02-05 02:47:46.513875,0 days 00:00:41.117840,16,0.2866975882237975,0.00032604314127379326,2,mean,16,128,16,0.002289959657384349,"{'val_rmse_mean': 0.8458545804023743, 'val_mae_mean': 0.6759896874427795, 'val_r2_mean': -0.9136312007904053, 'val_rmse_target_0': 0.8458545804023743, 'val_mae_target_0': 0.6759896874427795, 'val_r2_target_0': -0.9136312007904053}",COMPLETE
14,0.3731556125319373,2026-02-05 02:47:46.785673,2026-02-05 02:48:31.030447,0 days 00:00:44.244774,16,0.2811514299209283,0.00026391118925053834,2,mean,16,128,16,0.0020942772153292586,"{'val_rmse_mean': 0.917068600654602, 'val_mae_mean': 0.7165793180465698, 'val_r2_mean': -2.2763254642486572, 'val_rmse_target_0': 0.917068600654602, 'val_mae_target_0': 0.7165793180465698, 'val_r2_target_0': -2.2763254642486572}",COMPLETE
15,0.3301300692007687,2026-02-05 02:48:31.301434,2026-02-05 02:49:16.938130,0 days 00:00:45.636696,16,0.26896012028369104,0.0003108027867586804,2,mean,16,128,16,0.0013980666918391013,"{'val_rmse_mean': 0.8507508635520935, 'val_mae_mean': 0.6613105535507202, 'val_r2_mean': -1.2223482131958008, 'val_rmse_target_0': 0.8507508635520935, 'val_mae_target_0': 0.6613105535507202, 'val_r2_target_0': -1.2223482131958008}",COMPLETE
16,0.35748102407295074,2026-02-05 02:49:17.210277,2026-02-05 02:49:58.670086,0 days 00:00:41.459809,16,0.23021877323565026,0.00035491886261584715,2,mean,8,128,16,0.0027977002839301786,"{'val_rmse_mean': 0.8946022987365723, 'val_mae_mean': 0.6970250010490417, 'val_r2_mean': -1.7260615825653076, 'val_rmse_target_0': 0.8946022987365723, 'val_mae_target_0': 0.6970250010490417, 'val_r2_target_0': -1.7260615825653076}",COMPLETE
17,0.35301202683735433,2026-02-05 02:49:58.941562,2026-02-05 02:50:45.381282,0 days 00:00:46.439720,16,0.33310851092757443,0.00026938742088485204,2,mean,16,128,16,0.0015025816512538057,"{'val_rmse_mean': 0.8897278308868408, 'val_mae_mean': 0.7073884010314941, 'val_r2_mean': -2.6221654415130615, 'val_rmse_target_0': 0.8897278308868408, 'val_mae_target_0': 0.7073884010314941, 'val_r2_target_0': -2.6221654415130615}",COMPLETE
18,0.338996679232002,2026-02-05 02:50:45.653374,2026-02-05 02:51:30.993218,0 days 00:00:45.339844,16,0.31348993614583237,0.0004936991257440533,2,mean,16,128,16,0.002897487583395325,"{'val_rmse_mean': 0.8691856861114502, 'val_mae_mean': 0.6931252479553223, 'val_r2_mean': -0.9283370971679688, 'val_rmse_target_0': 0.8691856861114502, 'val_mae_target_0': 0.6931252479553223, 'val_r2_target_0': -0.9283370971679688}",COMPLETE
19,0.3381631574947177,2026-02-05 02:51:31.266571,2026-02-05 02:52:17.596117,0 days 00:00:46.329546,16,0.2650313067981614,0.00036071335933161186,2,mean,8,128,16,0.002514522143625436,"{'val_rmse_mean': 0.8724241256713867, 'val_mae_mean': 0.6647879481315613, 'val_r2_mean': -1.4509806632995605, 'val_rmse_target_0': 0.8724241256713867, 'val_mae_target_0': 0.6647879481315613, 'val_r2_target_0': -1.4509806632995605}",COMPLETE
20,0.3496890178756547,2026-02-05 02:52:17.866042,2026-02-05 02:53:03.748409,0 days 00:00:45.882367,16,0.3495383825027554,0.00025429195521821667,2,mean,16,256,16,0.001829001207606051,"{'val_rmse_mean': 0.8860598802566528, 'val_mae_mean': 0.69293212890625, 'val_r2_mean': -1.9392266273498535, 'val_rmse_target_0': 0.8860598802566528, 'val_mae_target_0': 0.69293212890625, 'val_r2_target_0': -1.9392266273498535}",COMPLETE
21,0.3530965142598251,2026-02-05 02:53:04.020735,2026-02-05 02:53:48.026612,0 days 00:00:44.005877,16,0.2879852880064484,0.00030833369899298507,2,mean,16,128,16,0.0013271461833149582,"{'val_rmse_mean': 0.8868863582611084, 'val_mae_mean': 0.6864784359931946, 'val_r2_mean': -1.673462152481079, 'val_rmse_target_0': 0.8868863582611084, 'val_mae_target_0': 0.6864784359931946, 'val_r2_target_0': -1.673462152481079}",COMPLETE
22,0.3412990692439524,2026-02-05 02:53:48.297701,2026-02-05 02:54:33.364055,0 days 00:00:45.066354,16,0.25296374188489973,0.00039140520228622564,2,mean,16,128,16,0.0014477101568371683,"{'val_rmse_mean': 0.8679212927818298, 'val_mae_mean': 0.6753411889076233, 'val_r2_mean': -0.8562411069869995, 'val_rmse_target_0': 0.8679212927818298, 'val_mae_target_0': 0.6753411889076233, 'val_r2_target_0': -0.8562411069869995}",COMPLETE
23,0.3457234702989269,2026-02-05 02:54:33.637510,2026-02-05 02:55:19.982268,0 days 00:00:46.344758,16,0.2112840628749948,0.0002972107811150238,2,mean,16,128,16,0.0011557463901122555,"{'val_rmse_mean': 0.8786506056785583, 'val_mae_mean': 0.6857060790061951, 'val_r2_mean': -0.9115469455718994, 'val_rmse_target_0': 0.8786506056785583, 'val_mae_target_0': 0.6857060790061951, 'val_r2_target_0': -0.9115469455718994}",COMPLETE
24,0.3699434924535496,2026-02-05 02:55:20.253338,2026-02-05 02:56:07.927327,0 days 00:00:47.673989,16,0.275812976838254,0.0003287822825597951,2,mean,16,128,16,0.001810878673413349,"{'val_rmse_mean': 0.9120779633522034, 'val_mae_mean': 0.7137828469276428, 'val_r2_mean': -1.1843535900115967, 'val_rmse_target_0': 0.9120779633522034, 'val_mae_target_0': 0.7137828469276428, 'val_r2_target_0': -1.1843535900115967}",COMPLETE
25,0.3562297738196018,2026-02-05 02:56:08.199061,2026-02-05 02:56:53.337597,0 days 00:00:45.138536,16,0.29876598311905234,0.00022470876102123364,2,mean,16,128,16,0.0033568056465165474,"{'val_rmse_mean': 0.900647759437561, 'val_mae_mean': 0.6949270963668823, 'val_r2_mean': -3.9834632873535156, 'val_rmse_target_0': 0.900647759437561, 'val_mae_target_0': 0.6949270963668823, 'val_r2_target_0': -3.9834632873535156}",COMPLETE
26,0.36558415504663977,2026-02-05 02:56:53.607638,2026-02-05 02:57:39.054050,0 days 00:00:45.446412,16,0.233151630968999,0.0004193005288137174,2,mean,16,128,16,0.0016156222629526594,"{'val_rmse_mean': 0.906119704246521, 'val_mae_mean': 0.7268702983856201, 'val_r2_mean': -0.6963506937026978, 'val_rmse_target_0': 0.906119704246521, 'val_mae_target_0': 0.7268702983856201, 'val_r2_target_0': -0.6963506937026978}",COMPLETE
27,0.3844790492310292,2026-02-05 02:57:39.328671,2026-02-05 02:58:22.466100,0 days 00:00:43.137429,16,0.3472501880034215,0.00014138969077413457,2,mean,16,128,16,0.004557176354492101,"{'val_rmse_mean': 0.9405857920646667, 'val_mae_mean': 0.7475968599319458, 'val_r2_mean': -14.576945304870605, 'val_rmse_target_0': 0.9405857920646667, 'val_mae_target_0': 0.7475968599319458, 'val_r2_target_0': -14.576945304870605}",COMPLETE
28,0.3727822555530885,2026-02-05 02:58:22.737358,2026-02-05 02:59:07.011186,0 days 00:00:44.273828,16,0.26046582899104526,0.00030298480713052616,2,mean,4,64,16,0.002355133800930333,"{'val_rmse_mean': 0.9156425595283508, 'val_mae_mean': 0.7357811331748962, 'val_r2_mean': -6.739509582519531, 'val_rmse_target_0': 0.9156425595283508, 'val_mae_target_0': 0.7357811331748962, 'val_r2_target_0': -6.739509582519531}",COMPLETE
29,0.41046279344030795,2026-02-05 02:59:07.283167,2026-02-05 02:59:49.450034,0 days 00:00:42.166867,16,0.3198069516683007,6.3719172539812e-05,2,mean,8,256,16,0.0010069888747496947,"{'val_rmse_mean': 0.9725531339645386, 'val_mae_mean': 0.7781602144241333, 'val_r2_mean': -35.25959014892578, 'val_rmse_target_0': 0.9725531339645386, 'val_mae_target_0': 0.7781602144241333, 'val_r2_target_0': -35.25959014892578}",COMPLETE
30,0.3749722983637993,2026-02-05 02:59:49.720824,2026-02-05 03:00:38.205049,0 days 00:00:48.484225,16,0.2881438305005331,0.0004155478290585064,2,mean,16,128,16,0.002630170673022157,"{'val_rmse_mean': 0.9244143962860107, 'val_mae_mean': 0.709384560585022, 'val_r2_mean': -1.2048163414001465, 'val_rmse_target_0': 0.9244143962860107, 'val_mae_target_0': 0.709384560585022, 'val_r2_target_0': -1.2048163414001465}",COMPLETE
31,0.35670964404548783,2026-02-05 03:00:38.476283,2026-02-05 03:01:23.437635,0 days 00:00:44.961352,16,0.26282201974660335,0.00034932612345892495,2,mean,8,128,16,0.0025650320052232906,"{'val_rmse_mean': 0.8933120369911194, 'val_mae_mean': 0.7096039652824402, 'val_r2_mean': -1.4285738468170166, 'val_rmse_target_0': 0.8933120369911194, 'val_mae_target_0': 0.7096039652824402, 'val_r2_target_0': -1.4285738468170166}",COMPLETE
32,0.3425771463498003,2026-02-05 03:01:23.710386,2026-02-05 03:02:07.875354,0 days 00:00:44.164968,16,0.26778150834580244,0.0003601562858110964,2,mean,8,128,16,0.0031604111788483273,"{'val_rmse_mean': 0.8799591660499573, 'val_mae_mean': 0.6899014115333557, 'val_r2_mean': -1.61580491065979, 'val_rmse_target_0': 0.8799591660499573, 'val_mae_target_0': 0.6899014115333557, 'val_r2_target_0': -1.61580491065979}",COMPLETE
33,0.384419663794149,2026-02-05 03:02:08.145944,2026-02-05 03:02:55.961004,0 days 00:00:47.815060,16,0.30122269621978826,0.00023869803723013954,2,mean,8,128,16,0.0021247756015876263,"{'val_rmse_mean': 0.9351865649223328, 'val_mae_mean': 0.7250792384147644, 'val_r2_mean': -5.465831756591797, 'val_rmse_target_0': 0.9351865649223328, 'val_mae_target_0': 0.7250792384147644, 'val_r2_target_0': -5.465831756591797}",COMPLETE
34,0.3530903172925011,2026-02-05 03:02:56.231537,2026-02-05 03:03:39.938120,0 days 00:00:43.706583,16,0.21862016212697843,0.00041030446222885394,2,mean,8,128,16,0.002447587664141312,"{'val_rmse_mean': 0.8845806121826172, 'val_mae_mean': 0.7019341588020325, 'val_r2_mean': -1.0314428806304932, 'val_rmse_target_0': 0.8845806121826172, 'val_mae_target_0': 0.7019341588020325, 'val_r2_target_0': -1.0314428806304932}",COMPLETE
35,0.38632984311994667,2026-02-05 03:03:40.210592,2026-02-05 03:04:23.409135,0 days 00:00:43.198543,16,0.40253802227260405,0.0002895571165875843,2,mean,8,64,16,0.0016607924411824473,"{'val_rmse_mean': 0.9473154544830322, 'val_mae_mean': 0.7364634871482849, 'val_r2_mean': -8.663534164428711, 'val_rmse_target_0': 0.9473154544830322, 'val_mae_target_0': 0.7364634871482849, 'val_r2_target_0': -8.663534164428711}",COMPLETE
36,0.37488754458415013,2026-02-05 03:04:23.679226,2026-02-05 03:05:08.823215,0 days 00:00:45.143989,16,0.2438785874658473,0.00019020182230909566,2,mean,4,256,16,0.0012490383769206382,"{'val_rmse_mean': 0.9308176040649414, 'val_mae_mean': 0.7331451177597046, 'val_r2_mean': -2.4997785091400146, 'val_rmse_target_0': 0.9308176040649414, 'val_mae_target_0': 0.7331451177597046, 'val_r2_target_0': -2.4997785091400146}",COMPLETE
37,0.37786216175919873,2026-02-05 03:05:09.094379,2026-02-05 03:05:55.445831,0 days 00:00:46.351452,16,0.3379319175587322,0.0004974945252155694,2,mean,8,32,16,0.0031819192131657403,"{'val_rmse_mean': 0.9202399253845215, 'val_mae_mean': 0.7173464298248291, 'val_r2_mean': -5.024811267852783, 'val_rmse_target_0': 0.9202399253845215, 'val_mae_target_0': 0.7173464298248291, 'val_r2_target_0': -5.024811267852783}",COMPLETE
38,0.40916487824223524,2026-02-05 03:05:55.715359,2026-02-05 03:06:37.034949,0 days 00:00:41.319590,16,0.36372639343120955,9.959049381819753e-05,2,mean,4,64,16,0.004670559899028466,"{'val_rmse_mean': 0.9579208493232727, 'val_mae_mean': 0.7839979529380798, 'val_r2_mean': -23.110319137573242, 'val_rmse_target_0': 0.9579208493232727, 'val_mae_target_0': 0.7839979529380798, 'val_r2_target_0': -23.110319137573242}",COMPLETE
39,0.3045757538315633,2026-02-05 03:06:37.306065,2026-02-05 03:07:23.493757,0 days 00:00:46.187692,16,0.31547578664636833,0.0003629752435823272,2,mean,16,128,16,0.002131744275404569,"{'val_rmse_mean': 0.8152356147766113, 'val_mae_mean': 0.6387515068054199, 'val_r2_mean': -0.9327794313430786, 'val_rmse_target_0': 0.8152356147766113, 'val_mae_target_0': 0.6387515068054199, 'val_r2_target_0': -0.9327794313430786}",COMPLETE
40,0.3989393768985152,2026-02-05 03:07:23.782684,2026-02-05 03:08:08.574815,0 days 00:00:44.792131,16,0.364018828187292,0.00016241255031482205,2,mean,16,32,16,0.0019415653394138329,"{'val_rmse_mean': 0.9722020626068115, 'val_mae_mean': 0.7570687532424927, 'val_r2_mean': -45.774288177490234, 'val_rmse_target_0': 0.9722020626068115, 'val_mae_target_0': 0.7570687532424927, 'val_r2_target_0': -45.774288177490234}",COMPLETE
41,0.3774792601794211,2026-02-05 03:08:08.867462,2026-02-05 03:08:52.878790,0 days 00:00:44.011328,16,0.3144120541643254,0.00043702529766458857,2,mean,16,128,16,0.002175930872303384,"{'val_rmse_mean': 0.9271131753921509, 'val_mae_mean': 0.7317610383033752, 'val_r2_mean': -1.1116595268249512, 'val_rmse_target_0': 0.9271131753921509, 'val_mae_target_0': 0.7317610383033752, 'val_r2_target_0': -1.1116595268249512}",COMPLETE
42,0.3491767938255045,2026-02-05 03:08:53.151194,2026-02-05 03:09:39.797496,0 days 00:00:46.646302,16,0.29704865153366566,0.0003735629214067847,2,mean,16,128,16,0.0028567446074853654,"{'val_rmse_mean': 0.8831885457038879, 'val_mae_mean': 0.6766733527183533, 'val_r2_mean': -1.1072304248809814, 'val_rmse_target_0': 0.8831885457038879, 'val_mae_target_0': 0.6766733527183533, 'val_r2_target_0': -1.1072304248809814}",COMPLETE
43,0.3487305203506602,2026-02-05 03:09:40.070517,2026-02-05 03:10:25.597895,0 days 00:00:45.527378,16,0.2720473403920106,0.0003386985933140957,2,mean,16,128,16,0.002394400215770265,"{'val_rmse_mean': 0.8793964982032776, 'val_mae_mean': 0.6874694228172302, 'val_r2_mean': -1.1773335933685303, 'val_rmse_target_0': 0.8793964982032776, 'val_mae_target_0': 0.6874694228172302, 'val_r2_target_0': -1.1773335933685303}",COMPLETE
44,0.35037233887905367,2026-02-05 03:10:25.869665,2026-02-05 03:11:09.682135,0 days 00:00:43.812470,16,0.24805694778426568,0.0004381976243282439,2,mean,16,128,16,0.001690282394557016,"{'val_rmse_mean': 0.8849049210548401, 'val_mae_mean': 0.6968787312507629, 'val_r2_mean': -0.9223800897598267, 'val_rmse_target_0': 0.8849049210548401, 'val_mae_target_0': 0.6968787312507629, 'val_r2_target_0': -0.9223800897598267}",COMPLETE
45,0.34709258899049555,2026-02-05 03:11:09.970401,2026-02-05 03:11:54.418228,0 days 00:00:44.447827,16,0.31906626115688286,0.00020936690411048765,2,mean,16,128,16,0.009609221890064733,"{'val_rmse_mean': 0.8865392804145813, 'val_mae_mean': 0.6819121837615967, 'val_r2_mean': -4.790445804595947, 'val_rmse_target_0': 0.8865392804145813, 'val_mae_target_0': 0.6819121837615967, 'val_r2_target_0': -4.790445804595947}",COMPLETE
46,0.3766769069091727,2026-02-05 03:11:54.690012,2026-02-05 03:12:39.693561,0 days 00:00:45.003549,16,0.4432564578628354,0.0003209287857750477,2,mean,4,128,16,0.0019983418708402435,"{'val_rmse_mean': 0.9258533120155334, 'val_mae_mean': 0.7389885783195496, 'val_r2_mean': -3.444272041320801, 'val_rmse_target_0': 0.9258533120155334, 'val_mae_target_0': 0.7389885783195496, 'val_r2_target_0': -3.444272041320801}",COMPLETE
47,0.39187540852947644,2026-02-05 03:12:39.964422,2026-02-05 03:13:26.913424,0 days 00:00:46.949002,16,0.28479472127805094,0.00038107418310652426,2,mean,16,256,16,0.0034141333994373918,"{'val_rmse_mean': 0.9466829895973206, 'val_mae_mean': 0.7544546723365784, 'val_r2_mean': -0.9690042734146118, 'val_rmse_target_0': 0.9466829895973206, 'val_mae_target_0': 0.7544546723365784, 'val_r2_target_0': -0.9690042734146118}",COMPLETE
48,0.399540249081501,2026-02-05 03:13:27.184004,2026-02-05 03:14:10.763638,0 days 00:00:43.579634,16,0.305141353324807,0.0002746609834935661,2,mean,8,32,16,0.0014357254238944678,"{'val_rmse_mean': 0.9554394483566284, 'val_mae_mean': 0.7551673650741577, 'val_r2_mean': -14.876689910888672, 'val_rmse_target_0': 0.9554394483566284, 'val_mae_target_0': 0.7551673650741577, 'val_r2_target_0': -14.876689910888672}",COMPLETE
49,0.33690269248041177,2026-02-05 03:14:11.034555,2026-02-05 03:14:59.222976,0 days 00:00:48.188421,16,0.2351936388023141,0.00025143015174183386,2,mean,16,128,16,0.00227182112539001,"{'val_rmse_mean': 0.8690938353538513, 'val_mae_mean': 0.6670898199081421, 'val_r2_mean': -2.214325428009033, 'val_rmse_target_0': 0.8690938353538513, 'val_mae_target_0': 0.6670898199081421, 'val_r2_target_0': -2.214325428009033}",COMPLETE
