number,value,datetime_start,datetime_complete,duration,params_aggregation,params_lr,params_weight_decay,user_attrs_val_metrics,state
17,0.3740550476919722,2026-01-31 01:00:04.182834,2026-01-31 01:00:31.058497,0 days 00:00:26.875663,mean,0.001726689124226287,3.704134418608385e-05,"{'val_rmse_mean': 0.9415202736854553, 'val_mae_mean': 0.7251595854759216, 'val_r2_mean': -1.8829972743988037, 'val_rmse_target_0': 0.8376615643501282, 'val_mae_target_0': 0.5798285007476807, 'val_r2_target_0': -0.7177211046218872, 'val_rmse_target_1': 0.9072708487510681, 'val_mae_target_1': 0.6577774286270142, 'val_r2_target_1': -2.0764353275299072, 'val_rmse_target_2': 0.9786682724952698, 'val_mae_target_2': 0.8246014714241028, 'val_r2_target_2': -0.9312816858291626, 'val_rmse_target_3': 1.04248046875, 'val_mae_target_3': 0.8384308218955994, 'val_r2_target_3': -3.806551456451416}",COMPLETE
18,0.3540333000322183,2026-01-31 01:00:31.175047,2026-01-31 01:00:57.726452,0 days 00:00:26.551405,mean,0.00069184510559453,0.0009125599685703939,"{'val_rmse_mean': 0.9259582161903381, 'val_mae_mean': 0.6951914429664612, 'val_r2_mean': -7.323759078979492, 'val_rmse_target_0': 0.8460610508918762, 'val_mae_target_0': 0.5908669233322144, 'val_r2_target_0': -2.9230782985687256, 'val_rmse_target_1': 0.9173722267150879, 'val_mae_target_1': 0.6356011033058167, 'val_r2_target_1': -5.578276634216309, 'val_rmse_target_2': 0.9513404965400696, 'val_mae_target_2': 0.8269994258880615, 'val_r2_target_2': -6.581888198852539, 'val_rmse_target_3': 0.9890591502189636, 'val_mae_target_3': 0.7272983193397522, 'val_r2_target_3': -14.21179485321045}",COMPLETE
19,0.3547403856560036,2026-01-31 01:00:57.841756,2026-01-31 01:01:24.055519,0 days 00:00:26.213763,mean,0.0006661277087715329,0.0009391565086434322,"{'val_rmse_mean': 0.9317917823791504, 'val_mae_mean': 0.690449595451355, 'val_r2_mean': -6.8952507972717285, 'val_rmse_target_0': 0.8582944273948669, 'val_mae_target_0': 0.5629658699035645, 'val_r2_target_0': -2.5800845623016357, 'val_rmse_target_1': 0.9182714819908142, 'val_mae_target_1': 0.6388387084007263, 'val_r2_target_1': -5.377266883850098, 'val_rmse_target_2': 0.958889365196228, 'val_mae_target_2': 0.8319236040115356, 'val_r2_target_2': -9.08066177368164, 'val_rmse_target_3': 0.9917117357254028, 'val_mae_target_3': 0.7280701994895935, 'val_r2_target_3': -10.542990684509277}",COMPLETE
20,0.3783225441972415,2026-01-31 01:01:24.171051,2026-01-31 01:01:50.662567,0 days 00:00:26.491516,mean,0.00023383194213911303,0.0015845999785520034,"{'val_rmse_mean': 0.972995936870575, 'val_mae_mean': 0.7427325248718262, 'val_r2_mean': -12.369477272033691, 'val_rmse_target_0': 1.0252666473388672, 'val_mae_target_0': 0.6694386601448059, 'val_r2_target_0': -13.133333206176758, 'val_rmse_target_1': 0.8905366063117981, 'val_mae_target_1': 0.695379912853241, 'val_r2_target_1': -9.424948692321777, 'val_rmse_target_2': 1.0088976621627808, 'val_mae_target_2': 0.8822677731513977, 'val_r2_target_2': -12.538031578063965, 'val_rmse_target_3': 0.9672830104827881, 'val_mae_target_3': 0.7238438725471497, 'val_r2_target_3': -14.381595611572266}",COMPLETE
21,0.3789705298151131,2026-01-31 01:01:50.779186,2026-01-31 01:02:15.987675,0 days 00:00:25.208489,mean,0.0006506496440537027,0.0012695059389336019,"{'val_rmse_mean': 0.9802023768424988, 'val_mae_mean': 0.7137434482574463, 'val_r2_mean': -6.845186233520508, 'val_rmse_target_0': 0.9658693075180054, 'val_mae_target_0': 0.6246753931045532, 'val_r2_target_0': -2.959538698196411, 'val_rmse_target_1': 0.979331374168396, 'val_mae_target_1': 0.6845608949661255, 'val_r2_target_1': -6.558011054992676, 'val_rmse_target_2': 0.9757122993469238, 'val_mae_target_2': 0.8388336896896362, 'val_r2_target_2': -4.745623588562012, 'val_rmse_target_3': 0.9998965263366699, 'val_mae_target_3': 0.7069039940834045, 'val_r2_target_3': -13.117569923400879}",COMPLETE
22,0.3602210294317316,2026-01-31 01:02:16.104082,2026-01-31 01:02:42.266416,0 days 00:00:26.162334,mean,0.0008418936588777314,0.005345113461531096,"{'val_rmse_mean': 0.9301465153694153, 'val_mae_mean': 0.7013164162635803, 'val_r2_mean': -5.473776340484619, 'val_rmse_target_0': 0.8918880224227905, 'val_mae_target_0': 0.5987990498542786, 'val_r2_target_0': -2.4194581508636475, 'val_rmse_target_1': 0.8898845911026001, 'val_mae_target_1': 0.6475138068199158, 'val_r2_target_1': -4.090653896331787, 'val_rmse_target_2': 0.9512593150138855, 'val_mae_target_2': 0.8320289254188538, 'val_r2_target_2': -3.3019189834594727, 'val_rmse_target_3': 0.987554132938385, 'val_mae_target_3': 0.7269240021705627, 'val_r2_target_3': -12.083077430725098}",COMPLETE
23,0.3770952597260475,2026-01-31 01:02:42.382280,2026-01-31 01:03:09.271136,0 days 00:00:26.888856,mean,0.0002830732417130532,0.0005403555279249077,"{'val_rmse_mean': 0.9698561429977417, 'val_mae_mean': 0.7301645874977112, 'val_r2_mean': -18.038414001464844, 'val_rmse_target_0': 0.8857203125953674, 'val_mae_target_0': 0.5859998464584351, 'val_r2_target_0': -5.411488056182861, 'val_rmse_target_1': 0.991520345211029, 'val_mae_target_1': 0.7037479877471924, 'val_r2_target_1': -13.398764610290527, 'val_rmse_target_2': 0.9675633907318115, 'val_mae_target_2': 0.8424607515335083, 'val_r2_target_2': -17.61509895324707, 'val_rmse_target_3': 1.0346204042434692, 'val_mae_target_3': 0.788449764251709, 'val_r2_target_3': -35.72831344604492}",COMPLETE
24,0.3952197065507924,2026-01-31 01:03:09.386383,2026-01-31 01:03:35.749645,0 days 00:00:26.363262,mean,0.0022369211771200493,0.0008761063477057874,"{'val_rmse_mean': 0.9830536246299744, 'val_mae_mean': 0.7595921754837036, 'val_r2_mean': -1.5413849353790283, 'val_rmse_target_0': 0.8661560416221619, 'val_mae_target_0': 0.617168664932251, 'val_r2_target_0': -0.8486181497573853, 'val_rmse_target_1': 1.0425516366958618, 'val_mae_target_1': 0.7716212868690491, 'val_r2_target_1': -2.101498603820801, 'val_rmse_target_2': 1.0056310892105103, 'val_mae_target_2': 0.8148921728134155, 'val_r2_target_2': -0.9999738931655884, 'val_rmse_target_3': 1.0178759098052979, 'val_mae_target_3': 0.8346867561340332, 'val_r2_target_3': -2.215449333190918}",COMPLETE
25,0.37445416230777345,2026-01-31 01:03:35.866243,2026-01-31 01:04:02.280619,0 days 00:00:26.414376,mean,0.000887052483634828,0.0003264141710446649,"{'val_rmse_mean': 0.9535535573959351, 'val_mae_mean': 0.716674268245697, 'val_r2_mean': -3.996992588043213, 'val_rmse_target_0': 0.9384638667106628, 'val_mae_target_0': 0.6339645385742188, 'val_r2_target_0': -2.1934754848480225, 'val_rmse_target_1': 0.9212558269500732, 'val_mae_target_1': 0.6573827266693115, 'val_r2_target_1': -4.262202262878418, 'val_rmse_target_2': 0.9487726092338562, 'val_mae_target_2': 0.8197593688964844, 'val_r2_target_2': -2.7374911308288574, 'val_rmse_target_3': 1.005721926689148, 'val_mae_target_3': 0.7555903792381287, 'val_r2_target_3': -6.7947998046875}",COMPLETE
26,0.3507075032426251,2026-01-31 01:04:02.395711,2026-01-31 01:04:29.823122,0 days 00:00:27.427411,mean,0.0006741110028490168,0.003307854730017895,"{'val_rmse_mean': 0.9109687805175781, 'val_mae_mean': 0.701740562915802, 'val_r2_mean': -4.857704162597656, 'val_rmse_target_0': 0.8935654759407043, 'val_mae_target_0': 0.6126514077186584, 'val_r2_target_0': -3.433688163757324, 'val_rmse_target_1': 0.9007006287574768, 'val_mae_target_1': 0.6470080018043518, 'val_r2_target_1': -4.909321308135986, 'val_rmse_target_2': 0.8936300873756409, 'val_mae_target_2': 0.8081188797950745, 'val_r2_target_2': -3.8921546936035156, 'val_rmse_target_3': 0.9559789896011353, 'val_mae_target_3': 0.7391838431358337, 'val_r2_target_3': -7.195652008056641}",COMPLETE
27,0.38172512142746534,2026-01-31 01:04:29.938672,2026-01-31 01:04:56.635866,0 days 00:00:26.697194,mean,0.000371366643576947,0.008484925683364602,"{'val_rmse_mean': 0.9735350012779236, 'val_mae_mean': 0.7134151458740234, 'val_r2_mean': -9.41883373260498, 'val_rmse_target_0': 0.9037437438964844, 'val_mae_target_0': 0.5689898133277893, 'val_r2_target_0': -7.622673988342285, 'val_rmse_target_1': 0.9282346367835999, 'val_mae_target_1': 0.6277508735656738, 'val_r2_target_1': -8.732999801635742, 'val_rmse_target_2': 1.016619324684143, 'val_mae_target_2': 0.9156771302223206, 'val_r2_target_2': -8.110729217529297, 'val_rmse_target_3': 1.0455424785614014, 'val_mae_target_3': 0.7412428259849548, 'val_r2_target_3': -13.20893383026123}",COMPLETE
28,0.34780206393312524,2026-01-31 01:04:56.752529,2026-01-31 01:05:23.236640,0 days 00:00:26.484111,mean,0.0006850756231761158,0.00234839916487022,"{'val_rmse_mean': 0.9182916283607483, 'val_mae_mean': 0.6974136829376221, 'val_r2_mean': -5.634781837463379, 'val_rmse_target_0': 0.8734633326530457, 'val_mae_target_0': 0.5965624451637268, 'val_r2_target_0': -2.9231343269348145, 'val_rmse_target_1': 0.864190936088562, 'val_mae_target_1': 0.6400558352470398, 'val_r2_target_1': -7.463846206665039, 'val_rmse_target_2': 0.9258286952972412, 'val_mae_target_2': 0.8006110191345215, 'val_r2_target_2': -3.532320976257324, 'val_rmse_target_3': 1.009683609008789, 'val_mae_target_3': 0.7524253726005554, 'val_r2_target_3': -8.619826316833496}",COMPLETE
29,0.38557125710778767,2026-01-31 01:05:23.352737,2026-01-31 01:05:49.650187,0 days 00:00:26.297450,mean,0.002623912198329905,0.002906810690357072,"{'val_rmse_mean': 0.9586362838745117, 'val_mae_mean': 0.7423847913742065, 'val_r2_mean': -1.1487914323806763, 'val_rmse_target_0': 0.9166126251220703, 'val_mae_target_0': 0.6548365354537964, 'val_r2_target_0': -0.5930720567703247, 'val_rmse_target_1': 0.9466079473495483, 'val_mae_target_1': 0.7012485861778259, 'val_r2_target_1': -1.4197020530700684, 'val_rmse_target_2': 0.9849122762680054, 'val_mae_target_2': 0.8133320212364197, 'val_r2_target_2': -0.6789666414260864, 'val_rmse_target_3': 0.9864124059677124, 'val_mae_target_3': 0.8001219630241394, 'val_r2_target_3': -1.9034247398376465}",COMPLETE
30,0.3710252701960228,2026-01-31 01:05:49.765338,2026-01-31 01:06:15.192157,0 days 00:00:25.426819,mean,0.0016129173339555396,1.4446135417991933e-05,"{'val_rmse_mean': 0.9401451945304871, 'val_mae_mean': 0.7152430415153503, 'val_r2_mean': -1.8793113231658936, 'val_rmse_target_0': 0.8625400066375732, 'val_mae_target_0': 0.5836642384529114, 'val_r2_target_0': -0.9007595777511597, 'val_rmse_target_1': 0.9587094187736511, 'val_mae_target_1': 0.6742340922355652, 'val_r2_target_1': -2.1000125408172607, 'val_rmse_target_2': 0.9456941485404968, 'val_mae_target_2': 0.7923575043678284, 'val_r2_target_2': -1.1210963726043701, 'val_rmse_target_3': 0.9936370253562927, 'val_mae_target_3': 0.8107163906097412, 'val_r2_target_3': -3.3953781127929688}",COMPLETE
31,0.3594066514461129,2026-01-31 01:06:15.308219,2026-01-31 01:06:41.384373,0 days 00:00:26.076154,mean,0.0006660537315500135,0.003692961167685237,"{'val_rmse_mean': 0.9375755786895752, 'val_mae_mean': 0.7023729085922241, 'val_r2_mean': -6.279268264770508, 'val_rmse_target_0': 0.885628879070282, 'val_mae_target_0': 0.5699058175086975, 'val_r2_target_0': -2.809985876083374, 'val_rmse_target_1': 0.8984024524688721, 'val_mae_target_1': 0.6366997957229614, 'val_r2_target_1': -5.385860919952393, 'val_rmse_target_2': 0.9664931297302246, 'val_mae_target_2': 0.8562548756599426, 'val_r2_target_2': -5.246668338775635, 'val_rmse_target_3': 0.9997777342796326, 'val_mae_target_3': 0.7466310858726501, 'val_r2_target_3': -11.67455768585205}",COMPLETE
32,0.37526021897792816,2026-01-31 01:06:41.500818,2026-01-31 01:07:07.111310,0 days 00:00:25.610492,mean,0.0003314712042286034,0.008418661239776267,"{'val_rmse_mean': 0.9556914567947388, 'val_mae_mean': 0.7160813212394714, 'val_r2_mean': -11.445099830627441, 'val_rmse_target_0': 0.8775966167449951, 'val_mae_target_0': 0.5732280611991882, 'val_r2_target_0': -6.2547407150268555, 'val_rmse_target_1': 0.9510805010795593, 'val_mae_target_1': 0.6850273013114929, 'val_r2_target_1': -10.54351806640625, 'val_rmse_target_2': 0.978320837020874, 'val_mae_target_2': 0.8625346422195435, 'val_r2_target_2': -9.571218490600586, 'val_rmse_target_3': 1.0157678127288818, 'val_mae_target_3': 0.7435352802276611, 'val_r2_target_3': -19.410924911499023}",COMPLETE
33,0.36262302652553274,2026-01-31 01:07:07.227183,2026-01-31 01:07:34.939485,0 days 00:00:27.712302,mean,0.0006184531137001756,0.0022286752016740003,"{'val_rmse_mean': 0.9413776993751526, 'val_mae_mean': 0.7013500928878784, 'val_r2_mean': -6.576411247253418, 'val_rmse_target_0': 0.9075901508331299, 'val_mae_target_0': 0.5751758813858032, 'val_r2_target_0': -4.62349796295166, 'val_rmse_target_1': 0.9639557600021362, 'val_mae_target_1': 0.7074815034866333, 'val_r2_target_1': -6.890188694000244, 'val_rmse_target_2': 0.8889638781547546, 'val_mae_target_2': 0.7673404216766357, 'val_r2_target_2': -4.304339408874512, 'val_rmse_target_3': 1.0050010681152344, 'val_mae_target_3': 0.755402684211731, 'val_r2_target_3': -10.487614631652832}",COMPLETE
