number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_lr,params_num_conv_layers,params_path_attention_type,params_path_dim,params_regressor_dim,params_ts_out_channels,params_weight_decay,user_attrs_val_metrics,state
27,0.3476871842193995,2026-02-02 17:43:11.472007,2026-02-02 17:43:49.537314,0 days 00:00:38.065307,16,0.26753774519083307,6.139304913495981e-05,2,mean,8,128,16,0.0025407690062256493,"{'val_rmse_mean': 0.9824072122573853, 'val_mae_mean': 0.6871994733810425, 'val_r2_mean': -67.38617706298828, 'val_rmse_target_0': 0.9824072122573853, 'val_mae_target_0': 0.6871994733810425, 'val_r2_target_0': -67.38617706298828}",COMPLETE
28,0.32433610599077334,2026-02-02 17:43:49.631765,2026-02-02 17:44:27.535899,0 days 00:00:37.904134,16,0.4770051635278613,0.00014206602394970611,2,mean,4,256,16,0.0013152847131281367,"{'val_rmse_mean': 0.9356825947761536, 'val_mae_mean': 0.6444507241249084, 'val_r2_mean': -19.337766647338867, 'val_rmse_target_0': 0.9356825947761536, 'val_mae_target_0': 0.6444507241249084, 'val_r2_target_0': -19.337766647338867}",COMPLETE
29,0.31702746381914176,2026-02-02 17:44:27.631024,2026-02-02 17:45:03.857735,0 days 00:00:36.226711,16,0.287185106306694,0.00041018444047260887,2,mean,16,32,16,0.002267395664860931,"{'val_rmse_mean': 0.9046974182128906, 'val_mae_mean': 0.6705182194709778, 'val_r2_mean': -4.484492778778076, 'val_rmse_target_0': 0.9046974182128906, 'val_mae_target_0': 0.6705182194709778, 'val_r2_target_0': -4.484492778778076}",COMPLETE
30,0.32514982474040827,2026-02-02 17:45:03.951426,2026-02-02 17:45:43.309226,0 days 00:00:39.357800,16,0.2852536871368205,0.00033256792770124696,2,mean,8,32,16,0.0026116071594268785,"{'val_rmse_mean': 0.929379940032959, 'val_mae_mean': 0.6557055115699768, 'val_r2_mean': -13.891090393066406, 'val_rmse_target_0': 0.929379940032959, 'val_mae_target_0': 0.6557055115699768, 'val_r2_target_0': -13.891090393066406}",COMPLETE
31,0.33665947309108796,2026-02-02 17:45:43.403608,2026-02-02 17:46:18.996838,0 days 00:00:35.593230,16,0.32276963544908477,0.00041213920503700734,2,mean,16,32,16,0.0016306060972648428,"{'val_rmse_mean': 0.9241144061088562, 'val_mae_mean': 0.6659286022186279, 'val_r2_mean': -6.146529674530029, 'val_rmse_target_0': 0.9241144061088562, 'val_mae_target_0': 0.6659286022186279, 'val_r2_target_0': -6.146529674530029}",COMPLETE
32,0.31232498533359765,2026-02-02 17:46:19.092035,2026-02-02 17:46:58.237114,0 days 00:00:39.145079,16,0.23622334680591606,0.0002587397173896908,2,mean,16,32,16,0.0015280122717303848,"{'val_rmse_mean': 0.9182954430580139, 'val_mae_mean': 0.6444214582443237, 'val_r2_mean': -8.810595512390137, 'val_rmse_target_0': 0.9182954430580139, 'val_mae_target_0': 0.6444214582443237, 'val_r2_target_0': -8.810595512390137}",COMPLETE
33,0.2922236879304465,2026-02-02 17:46:58.341932,2026-02-02 17:47:36.372068,0 days 00:00:38.030136,16,0.22117655386653753,0.0002604502340769145,2,mean,16,32,16,0.0017462827292369486,"{'val_rmse_mean': 0.8623853325843811, 'val_mae_mean': 0.6239249110221863, 'val_r2_mean': -5.689671993255615, 'val_rmse_target_0': 0.8623853325843811, 'val_mae_target_0': 0.6239249110221863, 'val_r2_target_0': -5.689671993255615}",COMPLETE
34,0.3170367655537255,2026-02-02 17:47:36.473892,2026-02-02 17:48:14.576935,0 days 00:00:38.103043,16,0.2192282331545465,0.0002726785973111532,2,mean,16,32,16,0.0017669328387035956,"{'val_rmse_mean': 0.902872622013092, 'val_mae_mean': 0.6450126767158508, 'val_r2_mean': -6.425947666168213, 'val_rmse_target_0': 0.902872622013092, 'val_mae_target_0': 0.6450126767158508, 'val_r2_target_0': -6.425947666168213}",COMPLETE
35,0.34357027918441774,2026-02-02 17:48:14.672387,2026-02-02 17:48:50.099737,0 days 00:00:35.427350,16,0.24328001586631828,0.0001935667798899054,2,mean,16,32,16,0.0021600152519833113,"{'val_rmse_mean': 0.9611772894859314, 'val_mae_mean': 0.6809673309326172, 'val_r2_mean': -21.82142448425293, 'val_rmse_target_0': 0.9611772894859314, 'val_mae_target_0': 0.6809673309326172, 'val_r2_target_0': -21.82142448425293}",COMPLETE
36,0.32831288419536714,2026-02-02 17:48:50.194008,2026-02-02 17:49:26.919711,0 days 00:00:36.725703,16,0.23459331950780976,0.00023519172282034185,2,mean,16,32,16,0.0011784926929518304,"{'val_rmse_mean': 0.9440467953681946, 'val_mae_mean': 0.658686101436615, 'val_r2_mean': -11.031377792358398, 'val_rmse_target_0': 0.9440467953681946, 'val_mae_target_0': 0.658686101436615, 'val_r2_target_0': -11.031377792358398}",COMPLETE
37,0.33550483150463184,2026-02-02 17:49:27.014021,2026-02-02 17:50:03.167946,0 days 00:00:36.153925,16,0.20096340363534637,0.00025382308140186943,2,mean,16,32,16,0.0018058823256703628,"{'val_rmse_mean': 0.9457206130027771, 'val_mae_mean': 0.6632201671600342, 'val_r2_mean': -6.810732364654541, 'val_rmse_target_0': 0.9457206130027771, 'val_mae_target_0': 0.6632201671600342, 'val_r2_target_0': -6.810732364654541}",COMPLETE
38,0.335015039550382,2026-02-02 17:50:03.262761,2026-02-02 17:50:41.617089,0 days 00:00:38.354328,16,0.2890043801106805,0.0003290320592445411,2,mean,16,32,16,0.0014180295995493474,"{'val_rmse_mean': 0.9383598566055298, 'val_mae_mean': 0.6668168306350708, 'val_r2_mean': -12.244403839111328, 'val_rmse_target_0': 0.9383598566055298, 'val_mae_target_0': 0.6668168306350708, 'val_r2_target_0': -12.244403839111328}",COMPLETE
39,0.3518754895542063,2026-02-02 17:50:41.711573,2026-02-02 17:51:18.726994,0 days 00:00:37.015421,16,0.23720282809996926,0.00020470706907771798,2,mean,4,32,16,0.002194401258787853,"{'val_rmse_mean': 0.9777558445930481, 'val_mae_mean': 0.6928917765617371, 'val_r2_mean': -30.25697898864746, 'val_rmse_target_0': 0.9777558445930481, 'val_mae_target_0': 0.6928917765617371, 'val_r2_target_0': -30.25697898864746}",COMPLETE
40,0.34443033421067176,2026-02-02 17:51:18.821658,2026-02-02 17:51:57.167869,0 days 00:00:38.346211,16,0.2757342204739533,0.0003778067244337113,2,mean,16,32,16,0.0016200743621618138,"{'val_rmse_mean': 0.9300457835197449, 'val_mae_mean': 0.6953075528144836, 'val_r2_mean': -5.479379177093506, 'val_rmse_target_0': 0.9300457835197449, 'val_mae_target_0': 0.6953075528144836, 'val_r2_target_0': -5.479379177093506}",COMPLETE
41,0.3111097953175583,2026-02-02 17:51:57.264055,2026-02-02 17:52:36.389577,0 days 00:00:39.125522,16,0.22155405053003907,0.00026359028934704775,2,mean,16,32,16,0.0017969470826507412,"{'val_rmse_mean': 0.9013221859931946, 'val_mae_mean': 0.6372321248054504, 'val_r2_mean': -9.38472843170166, 'val_rmse_target_0': 0.9013221859931946, 'val_mae_target_0': 0.6372321248054504, 'val_r2_target_0': -9.38472843170166}",COMPLETE
42,0.33209053999571886,2026-02-02 17:52:36.485265,2026-02-02 17:53:15.428593,0 days 00:00:38.943328,16,0.2222276034059494,0.00025790550945591545,2,mean,16,32,16,0.001953708560887195,"{'val_rmse_mean': 0.9300361275672913, 'val_mae_mean': 0.694185197353363, 'val_r2_mean': -7.321718215942383, 'val_rmse_target_0': 0.9300361275672913, 'val_mae_target_0': 0.694185197353363, 'val_r2_target_0': -7.321718215942383}",COMPLETE
43,0.325219836538761,2026-02-02 17:53:15.524154,2026-02-02 17:53:51.096773,0 days 00:00:35.572619,16,0.24824598719025937,0.0003011682306355665,2,mean,16,32,16,0.0014159254828720865,"{'val_rmse_mean': 0.9286497831344604, 'val_mae_mean': 0.6749663352966309, 'val_r2_mean': -10.112574577331543, 'val_rmse_target_0': 0.9286497831344604, 'val_mae_target_0': 0.6749663352966309, 'val_r2_target_0': -10.112574577331543}",COMPLETE
44,0.3843492393002466,2026-02-02 17:53:51.196262,2026-02-02 17:54:26.515881,0 days 00:00:35.319619,16,0.20129861755016432,0.0004421981999906175,2,mean,16,32,16,0.0023778723960092615,"{'val_rmse_mean': 0.9625316858291626, 'val_mae_mean': 0.7573912739753723, 'val_r2_mean': -2.3411002159118652, 'val_rmse_target_0': 0.9625316858291626, 'val_mae_target_0': 0.7573912739753723, 'val_r2_target_0': -2.3411002159118652}",COMPLETE
45,0.3241986205490927,2026-02-02 17:54:26.611949,2026-02-02 17:55:02.980621,0 days 00:00:36.368672,16,0.22947014777441305,0.0002123618409645798,2,mean,16,128,16,0.003035873090788226,"{'val_rmse_mean': 0.9071862697601318, 'val_mae_mean': 0.663828432559967, 'val_r2_mean': -5.266442775726318, 'val_rmse_target_0': 0.9071862697601318, 'val_mae_target_0': 0.663828432559967, 'val_r2_target_0': -5.266442775726318}",COMPLETE
46,0.35947730716617554,2026-02-02 17:55:03.074701,2026-02-02 17:55:41.198777,0 days 00:00:38.124076,16,0.25523169602777007,0.0001735489168114066,2,mean,4,32,16,0.0017425911998138403,"{'val_rmse_mean': 1.002889633178711, 'val_mae_mean': 0.6978424787521362, 'val_r2_mean': -22.660890579223633, 'val_rmse_target_0': 1.002889633178711, 'val_mae_target_0': 0.6978424787521362, 'val_r2_target_0': -22.660890579223633}",COMPLETE
47,0.3135033360320247,2026-02-02 17:55:41.293164,2026-02-02 17:56:21.426969,0 days 00:00:40.133805,16,0.3683311881781811,0.0003484160468504852,2,mean,16,32,16,0.0028126449332302717,"{'val_rmse_mean': 0.9197559356689453, 'val_mae_mean': 0.6508738994598389, 'val_r2_mean': -7.177545547485352, 'val_rmse_target_0': 0.9197559356689453, 'val_mae_target_0': 0.6508738994598389, 'val_r2_target_0': -7.177545547485352}",COMPLETE
48,0.36199787857562854,2026-02-02 17:56:21.523037,2026-02-02 17:57:01.803766,0 days 00:00:40.280729,16,0.3550944004986128,0.00032875357357876325,2,mean,16,32,16,0.0027985970648058043,"{'val_rmse_mean': 0.9865397810935974, 'val_mae_mean': 0.7215472459793091, 'val_r2_mean': -13.555681228637695, 'val_rmse_target_0': 0.9865397810935974, 'val_mae_target_0': 0.7215472459793091, 'val_r2_target_0': -13.555681228637695}",COMPLETE
49,0.3447506181826746,2026-02-02 17:57:01.898953,2026-02-02 17:57:41.973218,0 days 00:00:40.074265,16,0.3654160827615115,0.00023448650839715608,2,mean,16,32,16,0.003653861390617075,"{'val_rmse_mean': 0.9641371965408325, 'val_mae_mean': 0.6975641846656799, 'val_r2_mean': -28.83036994934082, 'val_rmse_target_0': 0.9641371965408325, 'val_mae_target_0': 0.6975641846656799, 'val_r2_target_0': -28.83036994934082}",COMPLETE
