number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_lr,params_num_conv_layers,params_path_attention_type,params_path_dim,params_regressor_dim,params_ts_out_channels,params_weight_decay,user_attrs_val_metrics,state
24,0.27111941539031387,2026-02-03 15:35:32.950371,2026-02-03 15:36:16.008266,0 days 00:00:43.057895,16,0.3425965689469035,0.00022941451708900686,2,mean,8,256,16,0.007887710796252261,"{'val_rmse_mean': 0.7514186501502991, 'val_mae_mean': 0.6504402756690979, 'val_r2_mean': -0.649628758430481, 'val_rmse_target_0': 0.7514186501502991, 'val_mae_target_0': 0.6504402756690979, 'val_r2_target_0': -0.649628758430481}",COMPLETE
25,0.28041316298078056,2026-02-03 15:36:16.180274,2026-02-03 15:36:57.948253,0 days 00:00:41.767979,16,0.3048248958885439,0.00035186565162272315,2,mean,16,256,16,0.0030741349367936896,"{'val_rmse_mean': 0.7631908655166626, 'val_mae_mean': 0.6349025964736938, 'val_r2_mean': -0.13965296745300293, 'val_rmse_target_0': 0.7631908655166626, 'val_mae_target_0': 0.6349025964736938, 'val_r2_target_0': -0.13965296745300293}",COMPLETE
26,0.4183895511949366,2026-02-03 15:36:58.122456,2026-02-03 15:37:39.878633,0 days 00:00:41.756177,16,0.4269180944915447,5.1644321341669096e-05,2,mean,8,32,16,0.005573111667859622,"{'val_rmse_mean': 0.9686294794082642, 'val_mae_mean': 0.8176510334014893, 'val_r2_mean': -60.805519104003906, 'val_rmse_target_0': 0.9686294794082642, 'val_mae_target_0': 0.8176510334014893, 'val_r2_target_0': -60.805519104003906}",COMPLETE
27,0.2714621128419552,2026-02-03 15:37:40.067355,2026-02-03 15:38:23.134278,0 days 00:00:43.066923,16,0.4718763480078791,0.0004980058597646667,2,mean,8,128,16,0.004298868032816626,"{'val_rmse_mean': 0.7532421350479126, 'val_mae_mean': 0.6522104740142822, 'val_r2_mean': -0.8865761756896973, 'val_rmse_target_0': 0.7532421350479126, 'val_mae_target_0': 0.6522104740142822, 'val_r2_target_0': -0.8865761756896973}",COMPLETE
28,0.37594578198709144,2026-02-03 15:38:23.328107,2026-02-03 15:39:06.665735,0 days 00:00:43.337628,16,0.38881720954587423,0.00013412873938831,2,mean,4,64,16,0.0026265727923119185,"{'val_rmse_mean': 0.9029453992843628, 'val_mae_mean': 0.7728230953216553, 'val_r2_mean': -15.883369445800781, 'val_rmse_target_0': 0.9029453992843628, 'val_mae_target_0': 0.7728230953216553, 'val_r2_target_0': -15.883369445800781}",COMPLETE
29,0.30442494633084777,2026-02-03 15:39:06.840863,2026-02-03 15:39:47.821936,0 days 00:00:40.981073,16,0.35808219681304937,0.00040289652041924695,2,mean,16,256,16,0.007793341564234337,"{'val_rmse_mean': 0.812882125377655, 'val_mae_mean': 0.6629236936569214, 'val_r2_mean': -0.41541850566864014, 'val_rmse_target_0': 0.812882125377655, 'val_mae_target_0': 0.6629236936569214, 'val_r2_target_0': -0.41541850566864014}",COMPLETE
30,0.25631492169136266,2026-02-03 15:39:47.997319,2026-02-03 15:40:28.997640,0 days 00:00:41.000321,16,0.4107307817033722,0.0002588858405022733,2,mean,8,256,16,0.005749493361764297,"{'val_rmse_mean': 0.7266209721565247, 'val_mae_mean': 0.6258972883224487, 'val_r2_mean': -0.4718599319458008, 'val_rmse_target_0': 0.7266209721565247, 'val_mae_target_0': 0.6258972883224487, 'val_r2_target_0': -0.4718599319458008}",COMPLETE
31,0.24972195349012813,2026-02-03 15:40:29.173357,2026-02-03 15:41:09.502884,0 days 00:00:40.329527,16,0.40001084310500196,0.00027754804703240723,2,mean,8,256,16,0.00392731526334723,"{'val_rmse_mean': 0.7182000875473022, 'val_mae_mean': 0.6078585386276245, 'val_r2_mean': -0.44769442081451416, 'val_rmse_target_0': 0.7182000875473022, 'val_mae_target_0': 0.6078585386276245, 'val_r2_target_0': -0.44769442081451416}",COMPLETE
32,0.26071563254398217,2026-02-03 15:41:09.677309,2026-02-03 15:41:51.808394,0 days 00:00:42.131085,16,0.4254562708441704,0.00033060462380644245,2,mean,8,256,16,0.0045391424378448545,"{'val_rmse_mean': 0.7341517806053162, 'val_mae_mean': 0.6163190007209778, 'val_r2_mean': -0.31822359561920166, 'val_rmse_target_0': 0.7341517806053162, 'val_mae_target_0': 0.6163190007209778, 'val_r2_target_0': -0.31822359561920166}",COMPLETE
33,0.25813626034047316,2026-02-03 15:41:51.983659,2026-02-03 15:42:31.887516,0 days 00:00:39.903857,16,0.45867971343411856,0.00020758332762138972,2,mean,8,256,16,0.003368683393244138,"{'val_rmse_mean': 0.7315497994422913, 'val_mae_mean': 0.6362208724021912, 'val_r2_mean': -0.9910699129104614, 'val_rmse_target_0': 0.7315497994422913, 'val_mae_target_0': 0.6362208724021912, 'val_r2_target_0': -0.9910699129104614}",COMPLETE
34,0.27540007664787547,2026-02-03 15:42:32.061817,2026-02-03 15:43:10.488570,0 days 00:00:38.426753,16,0.3718485001690002,0.00027903613005177477,2,mean,8,256,16,0.0038359919665767067,"{'val_rmse_mean': 0.7586482763290405, 'val_mae_mean': 0.6461530327796936, 'val_r2_mean': -0.32806169986724854, 'val_rmse_target_0': 0.7586482763290405, 'val_mae_target_0': 0.6461530327796936, 'val_r2_target_0': -0.32806169986724854}",COMPLETE
35,0.3311556322231708,2026-02-03 15:43:10.663693,2026-02-03 15:43:52.798226,0 days 00:00:42.134533,16,0.4460740126708194,0.00040360723087033484,2,mean,8,32,16,0.002629216815864648,"{'val_rmse_mean': 0.83389812707901, 'val_mae_mean': 0.7345957159996033, 'val_r2_mean': -6.826234340667725, 'val_rmse_target_0': 0.83389812707901, 'val_mae_target_0': 0.7345957159996033, 'val_r2_target_0': -6.826234340667725}",COMPLETE
36,0.28976104706870737,2026-02-03 15:43:52.973135,2026-02-03 15:44:36.338979,0 days 00:00:43.365844,16,0.4763198374149034,0.0001697069095866754,2,mean,4,256,16,0.00518451971997458,"{'val_rmse_mean': 0.7780527472496033, 'val_mae_mean': 0.6734465956687927, 'val_r2_mean': -1.7938237190246582, 'val_rmse_target_0': 0.7780527472496033, 'val_mae_target_0': 0.6734465956687927, 'val_r2_target_0': -1.7938237190246582}",COMPLETE
37,0.3418154080496539,2026-02-03 15:44:36.514393,2026-02-03 15:45:18.644872,0 days 00:00:42.130479,16,0.40409658230624457,0.00021047151397829837,2,mean,8,64,16,0.004411025559223058,"{'val_rmse_mean': 0.8543888926506042, 'val_mae_mean': 0.730104923248291, 'val_r2_mean': -9.873600006103516, 'val_rmse_target_0': 0.8543888926506042, 'val_mae_target_0': 0.730104923248291, 'val_r2_target_0': -9.873600006103516}",COMPLETE
38,0.27104038303648986,2026-02-03 15:45:18.820318,2026-02-03 15:46:01.730745,0 days 00:00:42.910427,16,0.24946283907594055,0.0002489630127881561,2,mean,16,128,16,0.0070441744073078474,"{'val_rmse_mean': 0.7539073824882507, 'val_mae_mean': 0.6580597162246704, 'val_r2_mean': -0.8517826795578003, 'val_rmse_target_0': 0.7539073824882507, 'val_mae_target_0': 0.6580597162246704, 'val_r2_target_0': -0.8517826795578003}",COMPLETE
39,0.2930640448919601,2026-02-03 15:46:01.905016,2026-02-03 15:46:43.321790,0 days 00:00:41.416774,16,0.35008775927892916,0.00014925638670478347,2,mean,4,256,16,0.006009575274454939,"{'val_rmse_mean': 0.7859339714050293, 'val_mae_mean': 0.681241512298584, 'val_r2_mean': -1.3212954998016357, 'val_rmse_target_0': 0.7859339714050293, 'val_mae_target_0': 0.681241512298584, 'val_r2_target_0': -1.3212954998016357}",COMPLETE
40,0.29891882287079674,2026-02-03 15:46:43.496636,2026-02-03 15:47:24.205823,0 days 00:00:40.709187,16,0.3866799785449139,0.0003664843996274017,2,mean,8,64,16,0.0032338907702797654,"{'val_rmse_mean': 0.7984328866004944, 'val_mae_mean': 0.6786283850669861, 'val_r2_mean': -2.47659969329834, 'val_rmse_target_0': 0.7984328866004944, 'val_mae_target_0': 0.6786283850669861, 'val_r2_target_0': -2.47659969329834}",COMPLETE
41,0.27513000189894765,2026-02-03 15:47:24.380211,2026-02-03 15:48:06.224359,0 days 00:00:41.844148,16,0.3989094520233384,0.0003094560058839862,2,mean,8,256,16,0.004116684978306572,"{'val_rmse_mean': 0.754294753074646, 'val_mae_mean': 0.6498907804489136, 'val_r2_mean': -0.4553687572479248, 'val_rmse_target_0': 0.754294753074646, 'val_mae_target_0': 0.6498907804489136, 'val_r2_target_0': -0.4553687572479248}",COMPLETE
42,0.2529974197106505,2026-02-03 15:48:06.400748,2026-02-03 15:48:48.953075,0 days 00:00:42.552327,16,0.4344305765833659,0.00032526382901192606,2,mean,8,256,16,0.002223855250296559,"{'val_rmse_mean': 0.7306326031684875, 'val_mae_mean': 0.6138433814048767, 'val_r2_mean': -0.23349249362945557, 'val_rmse_target_0': 0.7306326031684875, 'val_mae_target_0': 0.6138433814048767, 'val_r2_target_0': -0.23349249362945557}",COMPLETE
43,0.2620116163824504,2026-02-03 15:48:49.129249,2026-02-03 15:49:31.083675,0 days 00:00:41.954426,16,0.4196072455063094,0.00028827094392979986,2,mean,8,256,16,0.0014928622888324562,"{'val_rmse_mean': 0.7338852286338806, 'val_mae_mean': 0.6270492672920227, 'val_r2_mean': -0.5172271728515625, 'val_rmse_target_0': 0.7338852286338806, 'val_mae_target_0': 0.6270492672920227, 'val_r2_target_0': -0.5172271728515625}",COMPLETE
44,0.2699578263014296,2026-02-03 15:49:31.258330,2026-02-03 15:50:12.635184,0 days 00:00:41.376854,16,0.40014111351159004,0.00023247842834900743,2,mean,8,256,16,0.002157059951309665,"{'val_rmse_mean': 0.7524235248565674, 'val_mae_mean': 0.637222945690155, 'val_r2_mean': -0.777582049369812, 'val_rmse_target_0': 0.7524235248565674, 'val_mae_target_0': 0.637222945690155, 'val_r2_target_0': -0.777582049369812}",COMPLETE
45,0.27243254955478563,2026-02-03 15:50:12.827298,2026-02-03 15:50:54.616535,0 days 00:00:41.789237,16,0.4560165166540862,0.00019331193096401298,2,mean,8,256,16,0.002805285443660562,"{'val_rmse_mean': 0.7530768513679504, 'val_mae_mean': 0.6465423703193665, 'val_r2_mean': -1.390439748764038, 'val_rmse_target_0': 0.7530768513679504, 'val_mae_target_0': 0.6465423703193665, 'val_r2_target_0': -1.390439748764038}",COMPLETE
46,0.306313185642163,2026-02-03 15:50:54.793371,2026-02-03 15:51:38.293464,0 days 00:00:43.500093,16,0.4154782171969549,0.00010446778229997457,2,mean,8,256,16,0.00477138131183921,"{'val_rmse_mean': 0.8075136542320251, 'val_mae_mean': 0.6977166533470154, 'val_r2_mean': -3.823875904083252, 'val_rmse_target_0': 0.8075136542320251, 'val_mae_target_0': 0.6977166533470154, 'val_r2_target_0': -3.823875904083252}",COMPLETE
47,0.34892006489206795,2026-02-03 15:51:38.469396,2026-02-03 15:52:18.729141,0 days 00:00:40.259745,16,0.37452002376205035,0.0003080873369097532,2,mean,16,32,16,0.008812018959685822,"{'val_rmse_mean': 0.8671662211418152, 'val_mae_mean': 0.757270336151123, 'val_r2_mean': -7.382754325866699, 'val_rmse_target_0': 0.8671662211418152, 'val_mae_target_0': 0.757270336151123, 'val_r2_target_0': -7.382754325866699}",COMPLETE
48,0.2785067131259927,2026-02-03 15:52:18.902951,2026-02-03 15:53:02.831808,0 days 00:00:43.928857,16,0.3650015786112835,0.00044099183991715217,2,mean,8,128,16,0.001851826489336931,"{'val_rmse_mean': 0.7603841423988342, 'val_mae_mean': 0.6633880734443665, 'val_r2_mean': -0.5474274158477783, 'val_rmse_target_0': 0.7603841423988342, 'val_mae_target_0': 0.6633880734443665, 'val_r2_target_0': -0.5474274158477783}",COMPLETE
49,0.2567232006457979,2026-02-03 15:53:03.003882,2026-02-03 15:53:44.520583,0 days 00:00:41.516701,16,0.48356719818002464,0.00037796745432379597,2,mean,16,256,16,0.0023293716865627734,"{'val_rmse_mean': 0.7284331321716309, 'val_mae_mean': 0.6298720836639404, 'val_r2_mean': -0.4948081970214844, 'val_rmse_target_0': 0.7284331321716309, 'val_mae_target_0': 0.6298720836639404, 'val_r2_target_0': -0.4948081970214844}",COMPLETE
