number,value,datetime_start,datetime_complete,duration,params_aggregation,params_lr,params_weight_decay,user_attrs_val_metrics,state
10,0.40903168271675155,2026-02-03 22:54:22.722298,2026-02-03 22:54:53.161978,0 days 00:00:30.439680,mean,0.007249519203679412,8.324775108339694e-05,"{'val_rmse_mean': 0.9627729058265686, 'val_mae_mean': 0.7787671089172363, 'val_r2_mean': -0.6076520681381226, 'val_rmse_target_0': 0.9627729058265686, 'val_mae_target_0': 0.7787671089172363, 'val_r2_target_0': -0.6076520681381226}",COMPLETE
11,0.3316606253394167,2026-02-03 22:54:53.352243,2026-02-03 22:55:23.512051,0 days 00:00:30.159808,mean,0.0020119602696140647,1.0071099278494796e-06,"{'val_rmse_mean': 0.8488866686820984, 'val_mae_mean': 0.6659474968910217, 'val_r2_mean': -1.111692190170288, 'val_rmse_target_0': 0.8488866686820984, 'val_mae_target_0': 0.6659474968910217, 'val_r2_target_0': -1.111692190170288}",COMPLETE
12,0.38875603821145854,2026-02-03 22:55:23.703257,2026-02-03 22:55:54.819823,0 days 00:00:31.116566,mean,0.0036693349191155395,1.0179811581416763e-06,"{'val_rmse_mean': 0.9350988864898682, 'val_mae_mean': 0.7440596222877502, 'val_r2_mean': -0.8165642023086548, 'val_rmse_target_0': 0.9350988864898682, 'val_mae_target_0': 0.7440596222877502, 'val_r2_target_0': -0.8165642023086548}",COMPLETE
13,0.38495743792851433,2026-02-03 22:55:55.012507,2026-02-03 22:56:26.087212,0 days 00:00:31.074705,mean,0.002606850146051591,1.16987611730867e-06,"{'val_rmse_mean': 0.9231074452400208, 'val_mae_mean': 0.7094734311103821, 'val_r2_mean': -0.9473707675933838, 'val_rmse_target_0': 0.9231074452400208, 'val_mae_target_0': 0.7094734311103821, 'val_r2_target_0': -0.9473707675933838}",COMPLETE
14,0.40562704514121395,2026-02-03 22:56:26.278854,2026-02-03 22:56:57.085303,0 days 00:00:30.806449,mean,0.00535119257197617,9.990280579454881e-05,"{'val_rmse_mean': 0.9617063403129578, 'val_mae_mean': 0.7551016211509705, 'val_r2_mean': -0.7986892461776733, 'val_rmse_target_0': 0.9617063403129578, 'val_mae_target_0': 0.7551016211509705, 'val_r2_target_0': -0.7986892461776733}",COMPLETE
15,0.3601215582435813,2026-02-03 22:56:57.280366,2026-02-03 22:57:28.276292,0 days 00:00:30.995926,mean,0.001203197744950827,0.0003652697501330412,"{'val_rmse_mean': 0.8828139901161194, 'val_mae_mean': 0.7038581371307373, 'val_r2_mean': -1.8008997440338135, 'val_rmse_target_0': 0.8828139901161194, 'val_mae_target_0': 0.7038581371307373, 'val_r2_target_0': -1.8008997440338135}",COMPLETE
16,0.3865969222292565,2026-02-03 22:57:28.467669,2026-02-03 22:57:59.445788,0 days 00:00:30.978119,mean,0.0027708084771987567,4.29184321298874e-06,"{'val_rmse_mean': 0.9307259321212769, 'val_mae_mean': 0.7360213994979858, 'val_r2_mean': -0.9214478731155396, 'val_rmse_target_0': 0.9307259321212769, 'val_mae_target_0': 0.7360213994979858, 'val_r2_target_0': -0.9214478731155396}",COMPLETE
17,0.37546660536059384,2026-02-03 22:57:59.637229,2026-02-03 22:58:29.421555,0 days 00:00:29.784326,mean,0.0008953994811488519,4.4119222192995545e-05,"{'val_rmse_mean': 0.9059717059135437, 'val_mae_mean': 0.7375447750091553, 'val_r2_mean': -3.150519371032715, 'val_rmse_target_0': 0.9059717059135437, 'val_mae_target_0': 0.7375447750091553, 'val_r2_target_0': -3.150519371032715}",COMPLETE
18,0.35103256588782067,2026-02-03 22:58:29.613042,2026-02-03 22:58:59.598267,0 days 00:00:29.985225,mean,0.004412708129018126,4.365517637210465e-06,"{'val_rmse_mean': 0.8852415084838867, 'val_mae_mean': 0.6868475675582886, 'val_r2_mean': -0.6925922632217407, 'val_rmse_target_0': 0.8852415084838867, 'val_mae_target_0': 0.6868475675582886, 'val_r2_target_0': -0.6925922632217407}",COMPLETE
19,0.4052215302815764,2026-02-03 22:58:59.789974,2026-02-03 22:59:30.715563,0 days 00:00:30.925589,mean,0.009748882751293937,2.662595636363428e-06,"{'val_rmse_mean': 0.9527361392974854, 'val_mae_mean': 0.768129825592041, 'val_r2_mean': -0.43654441833496094, 'val_rmse_target_0': 0.9527361392974854, 'val_mae_target_0': 0.768129825592041, 'val_r2_target_0': -0.43654441833496094}",COMPLETE
20,0.3969872581144079,2026-02-03 22:59:30.904899,2026-02-03 23:00:01.580520,0 days 00:00:30.675621,mean,0.0035345044462959632,6.399551629245771e-06,"{'val_rmse_mean': 0.9362906813621521, 'val_mae_mean': 0.7574174404144287, 'val_r2_mean': -1.0257337093353271, 'val_rmse_target_0': 0.9362906813621521, 'val_mae_target_0': 0.7574174404144287, 'val_r2_target_0': -1.0257337093353271}",COMPLETE
21,0.344391620267507,2026-02-03 23:00:01.771241,2026-02-03 23:00:32.808089,0 days 00:00:31.036848,mean,0.002007558141474557,2.2945162576314514e-06,"{'val_rmse_mean': 0.861305832862854, 'val_mae_mean': 0.6812649965286255, 'val_r2_mean': -1.152653455734253, 'val_rmse_target_0': 0.861305832862854, 'val_mae_target_0': 0.6812649965286255, 'val_r2_target_0': -1.152653455734253}",COMPLETE
22,0.36466794493440424,2026-02-03 23:00:32.998877,2026-02-03 23:01:04.125502,0 days 00:00:31.126625,mean,0.0020643361913740632,2.3818971694209303e-06,"{'val_rmse_mean': 0.8984816670417786, 'val_mae_mean': 0.71169513463974, 'val_r2_mean': -0.9864200353622437, 'val_rmse_target_0': 0.8984816670417786, 'val_mae_target_0': 0.71169513463974, 'val_r2_target_0': -0.9864200353622437}",COMPLETE
23,0.3797244620013603,2026-02-03 23:01:04.316730,2026-02-03 23:01:34.290136,0 days 00:00:29.973406,mean,0.004940311225149796,1.8187310086773556e-06,"{'val_rmse_mean': 0.9133746027946472, 'val_mae_mean': 0.7492942214012146, 'val_r2_mean': -0.574265718460083, 'val_rmse_target_0': 0.9133746027946472, 'val_mae_target_0': 0.7492942214012146, 'val_r2_target_0': -0.574265718460083}",COMPLETE
24,0.4169246674325593,2026-02-03 23:01:34.480872,2026-02-03 23:02:04.311771,0 days 00:00:29.830899,mean,0.00518710256169278,8.164337626307022e-06,"{'val_rmse_mean': 0.9785135984420776, 'val_mae_mean': 0.7768473029136658, 'val_r2_mean': -1.2065188884735107, 'val_rmse_target_0': 0.9785135984420776, 'val_mae_target_0': 0.7768473029136658, 'val_r2_target_0': -1.2065188884735107}",COMPLETE
25,0.3577948363316763,2026-02-03 23:02:04.503151,2026-02-03 23:02:35.522556,0 days 00:00:31.019405,mean,0.0025010179326663525,2.505534863659921e-06,"{'val_rmse_mean': 0.8786331415176392, 'val_mae_mean': 0.7112887501716614, 'val_r2_mean': -0.9486904144287109, 'val_rmse_target_0': 0.8786331415176392, 'val_mae_target_0': 0.7112887501716614, 'val_r2_target_0': -0.9486904144287109}",COMPLETE
26,0.3867898772134342,2026-02-03 23:02:35.732055,2026-02-03 23:03:06.084951,0 days 00:00:30.352896,mean,0.0036222834938498365,4.052940296784122e-05,"{'val_rmse_mean': 0.9272704720497131, 'val_mae_mean': 0.7536993622779846, 'val_r2_mean': -0.8475333452224731, 'val_rmse_target_0': 0.9272704720497131, 'val_mae_target_0': 0.7536993622779846, 'val_r2_target_0': -0.8475333452224731}",COMPLETE
27,0.3307322022781052,2026-02-03 23:03:06.276827,2026-02-03 23:03:37.635245,0 days 00:00:31.358418,mean,0.001742137384356472,1.1122825628453884e-05,"{'val_rmse_mean': 0.8535781502723694, 'val_mae_mean': 0.6784929633140564, 'val_r2_mean': -1.4187331199645996, 'val_rmse_target_0': 0.8535781502723694, 'val_mae_target_0': 0.6784929633140564, 'val_r2_target_0': -1.4187331199645996}",COMPLETE
28,0.32927888058367427,2026-02-03 23:03:37.824720,2026-02-03 23:04:09.614204,0 days 00:00:31.789484,mean,0.0014604998529854781,1.0835908648029186e-05,"{'val_rmse_mean': 0.8465508222579956, 'val_mae_mean': 0.6578700542449951, 'val_r2_mean': -1.42329740524292, 'val_rmse_target_0': 0.8465508222579956, 'val_mae_target_0': 0.6578700542449951, 'val_r2_target_0': -1.42329740524292}",COMPLETE
29,0.3628060961038702,2026-02-03 23:04:09.804900,2026-02-03 23:04:40.994563,0 days 00:00:31.189663,mean,0.001542384524539238,1.1399111413545465e-05,"{'val_rmse_mean': 0.8854735493659973, 'val_mae_mean': 0.7172225713729858, 'val_r2_mean': -1.3866231441497803, 'val_rmse_target_0': 0.8854735493659973, 'val_mae_target_0': 0.7172225713729858, 'val_r2_target_0': -1.3866231441497803}",COMPLETE
30,0.37591428194395526,2026-02-03 23:04:41.185835,2026-02-03 23:05:11.654156,0 days 00:00:30.468321,mean,0.0009396175009368643,3.0159862750251283e-05,"{'val_rmse_mean': 0.9169853329658508, 'val_mae_mean': 0.7410422563552856, 'val_r2_mean': -3.370783805847168, 'val_rmse_target_0': 0.9169853329658508, 'val_mae_target_0': 0.7410422563552856, 'val_r2_target_0': -3.370783805847168}",COMPLETE
31,0.386989375240066,2026-02-03 23:05:11.844462,2026-02-03 23:05:42.796595,0 days 00:00:30.952133,mean,0.0017845980239853173,1.9720371883423963e-06,"{'val_rmse_mean': 0.9325401782989502, 'val_mae_mean': 0.7353057861328125, 'val_r2_mean': -1.3983943462371826, 'val_rmse_target_0': 0.9325401782989502, 'val_mae_target_0': 0.7353057861328125, 'val_r2_target_0': -1.3983943462371826}",COMPLETE
32,0.3591917018064595,2026-02-03 23:05:42.987357,2026-02-03 23:06:13.184942,0 days 00:00:30.197585,mean,0.002072961191658634,1.0588442477343473e-06,"{'val_rmse_mean': 0.8882806897163391, 'val_mae_mean': 0.6909580826759338, 'val_r2_mean': -1.1522512435913086, 'val_rmse_target_0': 0.8882806897163391, 'val_mae_target_0': 0.6909580826759338, 'val_r2_target_0': -1.1522512435913086}",COMPLETE
33,0.3614337641952766,2026-02-03 23:06:13.376338,2026-02-03 23:06:43.488194,0 days 00:00:30.111856,mean,0.0012701774601254594,8.189839605267148e-06,"{'val_rmse_mean': 0.8903619647026062, 'val_mae_mean': 0.7192952632904053, 'val_r2_mean': -1.5500435829162598, 'val_rmse_target_0': 0.8903619647026062, 'val_mae_target_0': 0.7192952632904053, 'val_r2_target_0': -1.5500435829162598}",COMPLETE
34,0.313175629756491,2026-02-03 23:06:43.678890,2026-02-03 23:07:17.034747,0 days 00:00:33.355857,attention,0.0015439876532796918,2.9090367426435173e-06,"{'val_rmse_mean': 0.8178983926773071, 'val_mae_mean': 0.6484390497207642, 'val_r2_mean': -0.375332236289978, 'val_rmse_target_0': 0.8178983926773071, 'val_mae_target_0': 0.6484390497207642, 'val_r2_target_0': -0.375332236289978}",COMPLETE
35,0.45468805852578953,2026-02-03 23:07:17.224362,2026-02-03 23:07:48.886094,0 days 00:00:31.661732,attention,0.0006466200921358172,3.565444232378655e-06,"{'val_rmse_mean': 1.0261926651000977, 'val_mae_mean': 0.8285126686096191, 'val_r2_mean': -7.487086296081543, 'val_rmse_target_0': 1.0261926651000977, 'val_mae_target_0': 0.8285126686096191, 'val_r2_target_0': -7.487086296081543}",COMPLETE
36,0.38847524148446544,2026-02-03 23:07:49.077829,2026-02-03 23:08:21.884255,0 days 00:00:32.806426,attention,0.0007974713891414591,1.7750438074054508e-05,"{'val_rmse_mean': 0.9326021075248718, 'val_mae_mean': 0.7670955061912537, 'val_r2_mean': -3.6272945404052734, 'val_rmse_target_0': 0.9326021075248718, 'val_mae_target_0': 0.7670955061912537, 'val_r2_target_0': -3.6272945404052734}",COMPLETE
37,0.3535373409028613,2026-02-03 23:08:22.075764,2026-02-03 23:08:54.504289,0 days 00:00:32.428525,attention,0.0005610505612294705,0.0010548873144205454,"{'val_rmse_mean': 0.8773404359817505, 'val_mae_mean': 0.6974201798439026, 'val_r2_mean': -3.186603546142578, 'val_rmse_target_0': 0.8773404359817505, 'val_mae_target_0': 0.6974201798439026, 'val_r2_target_0': -3.186603546142578}",COMPLETE
38,0.36746986764019646,2026-02-03 23:08:54.696802,2026-02-03 23:09:26.202673,0 days 00:00:31.505871,attention,0.0012656239216274465,0.009118802959149035,"{'val_rmse_mean': 0.9000836610794067, 'val_mae_mean': 0.7120629549026489, 'val_r2_mean': -1.6717529296875, 'val_rmse_target_0': 0.9000836610794067, 'val_mae_target_0': 0.7120629549026489, 'val_r2_target_0': -1.6717529296875}",COMPLETE
39,0.35745997237972915,2026-02-03 23:09:26.395904,2026-02-03 23:09:59.598274,0 days 00:00:33.202370,attention,0.0016302724044285715,9.143924099958458e-06,"{'val_rmse_mean': 0.8826847076416016, 'val_mae_mean': 0.7414736151695251, 'val_r2_mean': -0.8229906558990479, 'val_rmse_target_0': 0.8826847076416016, 'val_mae_target_0': 0.7414736151695251, 'val_r2_target_0': -0.8229906558990479}",COMPLETE
40,0.3912336363048073,2026-02-03 23:09:59.789699,2026-02-03 23:10:32.802467,0 days 00:00:33.012768,attention,0.0004919941926531101,0.00018974785000080668,"{'val_rmse_mean': 0.947155237197876, 'val_mae_mean': 0.7634208798408508, 'val_r2_mean': -11.283411026000977, 'val_rmse_target_0': 0.947155237197876, 'val_mae_target_0': 0.7634208798408508, 'val_r2_target_0': -11.283411026000977}",COMPLETE
41,0.4047095489420624,2026-02-03 23:10:32.993118,2026-02-03 23:11:05.373636,0 days 00:00:32.380518,attention,0.0022404878880572235,5.458257455168153e-06,"{'val_rmse_mean': 0.9513104557991028, 'val_mae_mean': 0.7646200656890869, 'val_r2_mean': -1.0030033588409424, 'val_rmse_target_0': 0.9513104557991028, 'val_mae_target_0': 0.7646200656890869, 'val_r2_target_0': -1.0030033588409424}",COMPLETE
42,0.3645002774256109,2026-02-03 23:11:05.564363,2026-02-03 23:11:36.195459,0 days 00:00:30.631096,mean,0.0010508380215383552,1.416780194823958e-06,"{'val_rmse_mean': 0.8814442157745361, 'val_mae_mean': 0.7328996062278748, 'val_r2_mean': -1.9549450874328613, 'val_rmse_target_0': 0.8814442157745361, 'val_mae_target_0': 0.7328996062278748, 'val_r2_target_0': -1.9549450874328613}",COMPLETE
43,0.4137329159097539,2026-02-03 23:11:36.386778,2026-02-03 23:12:08.324283,0 days 00:00:31.937505,attention,0.0027702119337544065,3.2768073122413023e-06,"{'val_rmse_mean': 0.9600200653076172, 'val_mae_mean': 0.8217777609825134, 'val_r2_mean': -2.6006863117218018, 'val_rmse_target_0': 0.9600200653076172, 'val_mae_target_0': 0.8217777609825134, 'val_r2_target_0': -2.6006863117218018}",COMPLETE
44,0.3602923953725689,2026-02-03 23:12:08.515575,2026-02-03 23:12:39.220105,0 days 00:00:30.704530,mean,0.001431743359205685,1.682757905806603e-06,"{'val_rmse_mean': 0.8823554515838623, 'val_mae_mean': 0.7280339598655701, 'val_r2_mean': -1.9180567264556885, 'val_rmse_target_0': 0.8823554515838623, 'val_mae_target_0': 0.7280339598655701, 'val_r2_target_0': -1.9180567264556885}",COMPLETE
45,0.3606634348786126,2026-02-03 23:12:39.411237,2026-02-03 23:13:10.636212,0 days 00:00:31.224975,mean,0.00023468591987145577,6.019615573217885e-05,"{'val_rmse_mean': 0.8854284882545471, 'val_mae_mean': 0.7436874508857727, 'val_r2_mean': -7.761264801025391, 'val_rmse_target_0': 0.8854284882545471, 'val_mae_target_0': 0.7436874508857727, 'val_r2_target_0': -7.761264801025391}",COMPLETE
46,0.36026304228343414,2026-02-03 23:13:10.827883,2026-02-03 23:13:40.145539,0 days 00:00:29.317656,mean,0.0019597037214377404,1.8871671641267968e-05,"{'val_rmse_mean': 0.8857695460319519, 'val_mae_mean': 0.6947230100631714, 'val_r2_mean': -1.5765869617462158, 'val_rmse_target_0': 0.8857695460319519, 'val_mae_target_0': 0.6947230100631714, 'val_r2_target_0': -1.5765869617462158}",COMPLETE
47,0.4547664523124695,2026-02-03 23:13:40.337681,2026-02-03 23:14:12.233863,0 days 00:00:31.896182,attention,0.00010038553034283528,5.947962454757087e-06,"{'val_rmse_mean': 1.0445948839187622, 'val_mae_mean': 0.8408024311065674, 'val_r2_mean': -19.678749084472656, 'val_rmse_target_0': 1.0445948839187622, 'val_mae_target_0': 0.8408024311065674, 'val_r2_target_0': -19.678749084472656}",COMPLETE
48,0.35971422833218064,2026-02-03 23:14:12.425036,2026-02-03 23:14:43.725713,0 days 00:00:31.300677,mean,0.0010358215561597783,1.1634913305085235e-05,"{'val_rmse_mean': 0.8790725469589233, 'val_mae_mean': 0.7443169355392456, 'val_r2_mean': -1.6787655353546143, 'val_rmse_target_0': 0.8790725469589233, 'val_mae_target_0': 0.7443169355392456, 'val_r2_target_0': -1.6787655353546143}",COMPLETE
49,0.34950028762148805,2026-02-03 23:14:43.917246,2026-02-03 23:15:15.183424,0 days 00:00:31.266178,mean,0.0014744188062997157,3.437352242180258e-06,"{'val_rmse_mean': 0.878308892250061, 'val_mae_mean': 0.6851803660392761, 'val_r2_mean': -1.5051145553588867, 'val_rmse_target_0': 0.878308892250061, 'val_mae_target_0': 0.6851803660392761, 'val_r2_target_0': -1.5051145553588867}",COMPLETE
